gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
大原,43,30,4.439347693,2024,1704,9.855864182,8.888902304,7.483542256,67.74744526,1.21001E-05,4.008796767,2913.140146
醫材,32,25,4.421396777,1740,1044,10.60783941,7.641645261,4.584987157,90.8994366,1.6458E-05,5.452577978,2908.781971
空缺口,26,23,4.349693401,894,780,10.3846317,3.926224634,3.425565117,111.8526397,2.02661E-05,6.714220636,2908.168633
高一度,24,23,4.287082149,764,735,10.30548914,3.355297115,3.22793636,121.1097298,2.15069E-05,7.125295369,2906.633516
族群股價,19,19,4.293421062,493,435,10.64181032,2.165132824,1.910411315,152.8749537,3.00194E-05,9.945502232,2904.624121
強勢的,27,26,4.249755547,1062,992,10.16078559,4.664038659,4.356616149,107.5229142,1.80135E-05,5.967934542,2903.118684
度收,25,24,4.274691957,928,817,10.34737826,4.075544139,3.588059873,116.1204981,2.01895E-05,6.688851594,2903.012453
場資金,34,31,4.231370299,1701,1557,9.848812075,7.470367005,6.837954984,85.37704924,1.36839E-05,4.53351917,2902.819674
在期貨,21,20,4.323584511,562,518,10.52136866,2.468163584,2.274926578,138.104777,2.65361E-05,8.791492523,2900.200318
大摩,27,27,4.209904483,2073,1059,10.77133718,9.104098061,4.650863409,107.3959526,1.75229E-05,5.805373675,2899.690721
終場下跌點,32,32,4.152819724,1675,1579,9.807500229,7.356181502,6.934573487,90.60046843,1.39285E-05,4.614559217,2899.21499
外資大買,21,16,4.548630813,382,346,10.67866558,1.677648557,1.519545552,137.9909676,3.1782E-05,10.52946388,2897.81032
獲三大法人,16,15,4.37908328,278,244,10.78962595,1.220906542,1.071587037,181.0405324,4.22511E-05,13.99792969,2896.648519
大漲超過,22,20,4.361199842,605,538,10.54899141,2.657008841,2.362761581,131.6561864,2.55496E-05,8.46467124,2896.4361
股掛,26,22,4.396314836,926,724,10.55311618,4.066760639,3.179627109,111.3987344,2.08844E-05,6.919050331,2896.367094
在平盤上,21,21,4.274378312,609,566,10.47358372,2.674575841,2.485730585,137.8983604,2.55E-05,8.448220466,2895.865568
股與,33,32,4.174973337,1771,1612,9.825536188,7.777789516,7.079501242,87.72245913,1.36434E-05,4.520092434,2894.841151
漲停帶動,15,15,4.323396605,247,231,10.70943263,1.084762287,1.014494285,192.7998739,4.46289E-05,14.78569197,2891.998108
台塑四寶等,14,13,4.397243884,170,166,10.66086031,0.746597526,0.729030525,206.5437409,5.38235E-05,17.8319008,2891.612373
抑台股,14,14,4.328171433,201,191,10.69968625,0.88274178,0.838824279,206.4992046,5.03769E-05,16.69002717,2890.988865
本周進入,12,11,4.410921279,111,105,10.65569495,0.487484267,0.461133766,240.8578806,7.20013E-05,23.85424971,2890.294567
信金國泰金,13,11,4.484668055,124,113,10.72534748,0.544577019,0.496267767,222.3162538,6.69039E-05,22.16545327,2890.111299
中信金國泰金,13,11,4.484668055,124,113,10.72534748,0.544577019,0.496267767,222.3162538,6.69039E-05,22.16545327,2890.111299
震盪走勢,23,21,4.347099459,640,609,10.41221668,2.810720096,2.674575841,125.5605339,2.36995E-05,7.851712288,2887.89228
電股漲,11,11,4.330753969,97,97,10.55361944,0.425999765,0.425999765,262.4637154,7.79396E-05,25.82161051,2887.10087
攻指數,11,11,4.330753969,97,97,10.55361944,0.425999765,0.425999765,262.4637154,7.79396E-05,25.82161051,2887.10087
智擎,28,25,4.319045457,1471,956,10.58476712,6.460264471,4.198513144,103.0607362,1.79729E-05,5.954488921,2885.700613
將維持,44,36,4.246866634,2521,2317,9.486707026,11.07160213,10.1756851,65.53811697,1.06786E-05,3.53784533,2883.677147
盤並,16,15,4.37908328,251,245,10.64457997,1.102329288,1.075978787,180.1879081,4.20787E-05,13.94079529,2883.00653
財報業績,15,11,4.616512994,147,129,10.79939813,0.645587272,0.566535769,192.1452832,5.86057E-05,19.41624977,2882.179248
在平盤之上,20,17,4.446542744,402,373,10.62712012,1.76548356,1.638122806,144.0595724,3.1324E-05,10.37773233,2881.191447
量為,55,51,3.988030139,5740,4383,8.939396594,25.20864586,19.24904091,52.37265628,7.99716E-06,2.649482654,2880.496096
化國,27,27,4.209904483,1173,1064,10.14591457,5.151522926,4.67282216,106.6813273,1.74405E-05,5.778092784,2880.395837
億元電子,23,23,4.253791037,721,717,10.28026407,3.166451858,3.148884858,125.1448656,2.20468E-05,7.304173077,2878.331909
震盪拉回,17,17,4.310150882,358,326,10.68655387,1.572246554,1.431710549,169.2881544,3.584E-05,11.87390846,2877.898624
賣壓仍,15,15,4.323396605,255,232,10.74673966,1.119896288,1.018886035,191.8482941,4.44365E-05,14.72196054,2877.724412
從外資,13,12,4.404785178,138,134,10.65398832,0.606061521,0.58849452,221.2806625,6.15479E-05,20.391014,2876.648613
喊買,18,18,4.302136379,410,380,10.62318057,1.800617562,1.668865057,159.8127826,3.25556E-05,10.7857732,2876.630086
元美股,18,18,4.302136379,390,380,10.55931638,1.712782559,1.668865057,159.8127826,3.25556E-05,10.7857732,2876.630086
外資連續,25,25,4.232179437,939,883,10.22669266,4.123853391,3.877915383,115.0469813,1.94588E-05,6.446762638,2876.174533
供不應求,41,31,4.367271612,2224,1759,9.889555698,9.767252334,7.725088514,70.12495762,1.21125E-05,4.012899003,2875.123262
一度下,28,26,4.277362184,1095,1025,10.1369158,4.808966414,4.501543904,102.6722441,1.74336E-05,5.775796161,2874.822835
周五美股,16,16,4.317304611,294,277,10.67469073,1.291174544,1.216514792,179.6537423,3.96988E-05,13.15232672,2874.459877
致茂,29,28,4.224748463,1989,1191,10.50721149,8.735191049,5.230574429,99.11850943,1.61578E-05,5.353140536,2874.436773
裕民,25,24,4.274691957,1259,823,10.67985171,5.529213439,3.614410374,114.9765028,2.00423E-05,6.640087184,2874.41257
外資上週,31,12,5.191204887,486,284,11.30657069,2.134390573,1.247257043,92.70060393,2.90402E-05,9.62111224,2873.718722
美股重,31,22,4.53537526,971,829,10.37343199,4.264389396,3.640760874,92.58000536,1.82392E-05,6.042692931,2869.980166
不應求,41,31,4.367271612,2227,1761,9.888741866,9.780427584,7.733872014,69.99245791,1.20987E-05,4.00834148,2869.690774
留倉,32,29,4.259919846,1587,1351,10.03757269,6.969707488,5.933254453,89.67671189,1.4753E-05,4.887705429,2869.65478
開高震盪,25,22,4.365306659,774,708,10.38368543,3.399214616,3.109359106,114.7684462,2.13563E-05,7.075413051,2869.211156
指紋,32,26,4.378725707,2533,1126,10.87119685,11.12430313,4.945110669,89.64579246,1.58698E-05,5.25771853,2868.665359
驚漲,23,18,4.505209556,572,465,10.71899575,2.512081086,2.04216382,124.6974082,2.66046E-05,8.814180246,2868.04039
就業數據,23,23,4.253791037,853,719,10.4700689,3.746162878,3.157668358,124.6863446,2.19855E-05,7.283855488,2867.785926
數上漲點為點,17,17,4.310150882,329,327,10.57155698,1.444885799,1.436102299,168.6752481,3.57304E-05,11.83759681,2867.479218
波段新高元,16,12,4.592684577,261,162,11.3115071,1.146246789,0.711463524,179.1111581,5.091E-05,16.86664121,2865.778529
期現貨同步,21,19,4.375315184,501,477,10.51385473,2.200266825,2.094864822,136.4210198,2.73761E-05,9.069797633,2864.841417
張數萬張成交,15,15,4.323396605,233,233,10.6168336,1.023277785,1.023277785,190.9049202,4.42458E-05,14.65877616,2863.573803
萬張成交張數,15,15,4.323396605,233,233,10.6168336,1.023277785,1.023277785,190.9049202,4.42458E-05,14.65877616,2863.573803
張成交張數萬,15,15,4.323396605,233,233,10.6168336,1.023277785,1.023277785,190.9049202,4.42458E-05,14.65877616,2863.573803
拉出,30,29,4.212257983,1403,1296,9.984540512,6.161625461,5.691708195,95.45051298,1.53791E-05,5.095131199,2863.515389
昨獲外資,18,13,4.620872132,263,209,10.94412885,1.155030289,0.917875781,159.0386505,4.27498E-05,14.16313652,2862.69571
上漲以,22,20,4.361199842,588,543,10.49931987,2.582349088,2.384720332,130.1192738,2.53144E-05,8.386727674,2862.624024
帶動下指數,16,16,4.317304611,288,278,10.64171596,1.264824043,1.220906542,178.9011656,3.9556E-05,13.10501619,2862.41865
開指,14,11,4.552946905,133,122,10.7268865,0.58410277,0.535793518,204.3690592,6.19683E-05,20.53029688,2861.166829
鴻海宏,12,11,4.410921279,112,106,10.65677154,0.491876017,0.465525516,238.3868314,7.13221E-05,23.62920962,2860.641976
股本周,23,20,4.397142817,646,563,10.55326568,2.837070597,2.472555335,124.2485101,2.44151E-05,8.088797739,2857.715733
恐過,21,21,4.274378312,573,572,10.38313985,2.516472836,2.512081086,136.0637392,2.52325E-05,8.359602768,2857.338524
持續偏多操作,13,13,4.331300055,161,157,10.66053373,0.707071774,0.689504774,219.7929565,5.6909E-05,18.85411167,2857.308435
光聯一光,14,14,4.328171433,206,193,10.71926045,0.904700531,0.847607779,204.086637,4.98549E-05,16.51707352,2857.212918
凌華,17,17,4.310150882,715,328,11.57969023,3.140101357,1.440494049,168.0661059,3.56215E-05,11.80150658,2857.1238
指數上漲點為,17,17,4.310150882,330,328,10.57085272,1.44927755,1.440494049,168.0661059,3.56215E-05,11.80150658,2857.1238
問處,26,26,4.221106909,991,977,10.11138827,4.352224399,4.290739897,109.8393251,1.82901E-05,6.059560968,2855.822451
點下跌點成交,19,18,4.346928694,464,400,10.69950583,2.03777207,1.75670006,150.1934217,3.09278E-05,10.24648454,2853.675012
作收而,14,13,4.397243884,169,168,10.63561583,0.742205775,0.737814025,203.7928255,5.31828E-05,17.61961627,2853.099557
股金,36,34,4.170311194,2319,1895,9.789693977,10.1844686,8.322366535,79.22516482,1.23312E-05,4.08537642,2852.105933
嘉澤,25,24,4.274691957,1367,828,10.76207628,6.003522455,3.636369124,114.0361301,1.99213E-05,6.599990039,2850.903252
出現反,29,26,4.303999963,1133,1057,10.11996753,4.97585292,4.642079909,98.26645805,1.69058E-05,5.600937621,2849.727284
成交張數萬張,15,15,4.323396605,234,234,10.61643121,1.027669535,1.027669535,189.9696468,4.40567E-05,14.59613182,2849.544702
光碟片,18,15,4.480711666,524,274,11.46474499,2.301277079,1.203339541,158.1829844,3.76251E-05,12.46530965,2847.293718
期股價,39,36,4.162702031,2338,2179,9.532679515,10.26791185,9.569623577,72.99814796,1.13549E-05,3.761903455,2846.927771
營收億元,115,79,3.872504793,17149,10354,7.878142888,75.31412333,45.47218105,24.72093084,5.24392E-06,1.737325947,2842.907047
解讀,43,39,4.139281469,3007,2611,9.419388683,13.2059927,11.46685964,66.10997619,1.02658E-05,3.401105553,2842.728976
收周線,12,12,4.332352012,135,126,10.70528704,0.59288627,0.553360519,236.7815392,6.54557E-05,21.68568156,2841.378471
指數終,46,40,4.156040417,3088,2816,9.296293106,13.56172446,12.36716842,61.74197317,9.76257E-06,3.234370119,2840.130766
站上日,24,19,4.484578356,626,534,10.60263282,2.749235594,2.34519458,118.2769847,2.4454E-05,8.101673166,2838.647634
上法,29,29,4.1872216,1680,1275,10.20291848,7.378140252,5.599481441,97.79196065,1.56324E-05,5.179051007,2835.966859
科合晶,15,15,4.323396605,260,235,10.75428895,1.141855039,1.032061285,189.0423706,4.38693E-05,14.53402062,2835.635558
國升息,37,33,4.223020074,2187,1843,9.785057196,9.604757578,8.093995527,76.63817663,1.23062E-05,4.077096397,2835.612535
創年新,32,27,4.337665256,1338,1209,10.05947087,5.876161701,5.309625932,88.60743361,1.53488E-05,5.085103988,2835.437876
高外,28,26,4.277362184,1086,1035,10.110904,4.769440663,4.545461405,101.265237,1.72651E-05,5.719991367,2835.426635
現聯,13,11,4.484668055,119,115,10.63993938,0.522618268,0.505051267,218.0846897,6.57403E-05,21.77996713,2835.100966
則下跌,18,18,4.302136379,406,385,10.5901746,1.783050561,1.690823808,157.3133918,3.21328E-05,10.64569822,2831.641052
終場下跌點以,20,20,4.284133575,573,508,10.57680627,2.516472836,2.231009076,141.5220771,2.70585E-05,8.9645534,2830.441541
一度回,20,18,4.389422933,438,420,10.54926339,1.923586566,1.844535063,141.4985557,2.94551E-05,9.758556701,2829.971114
利季,21,18,4.429843438,477,437,10.59319098,2.094864822,1.919194816,134.7399927,2.83092E-05,9.378933214,2829.539846
電遠,18,17,4.358120325,379,347,10.66397229,1.664473307,1.523937302,157.1642851,3.3671E-05,11.15531458,2828.957132
食品股,24,24,4.243087739,914,808,10.3492157,4.014059637,3.548534121,117.8690812,2.04144E-05,6.763356129,2828.857949
貨同,24,22,4.333032497,731,694,10.35091649,3.21036936,3.047874604,117.8470586,2.17871E-05,7.218144726,2828.329406
京元電子,24,22,4.333032497,773,694,10.41591145,3.394822866,3.047874604,117.8470586,2.17871E-05,7.218144726,2828.329406
金台達,15,14,4.388599313,213,207,10.66497706,0.935442782,0.909092281,188.5087669,4.64831E-05,15.39997676,2827.631503
點本周,15,14,4.388599313,217,207,10.69086786,0.953009783,0.909092281,188.5087669,4.64831E-05,15.39997676,2827.631503
塑化中華電,14,14,4.328171433,195,195,10.62743939,0.856391279,0.856391279,201.7237382,4.93436E-05,16.34766764,2824.132335
以點開出後,11,11,4.330753969,103,99,10.61901648,0.452350265,0.434783265,256.7343633,7.6365E-05,25.29996182,2824.077996
線雖,18,18,4.302136379,392,386,10.54140078,1.721566059,1.695215558,156.821352,3.20496E-05,10.61811869,2822.784336
見其,28,27,4.237252245,1290,1107,10.17813971,5.665357694,4.861667416,100.8102216,1.67631E-05,5.553650155,2822.686205
萬點關,30,19,4.667167422,806,636,10.61260703,3.539750621,2.793153096,94.03776936,2.05321E-05,6.802348225,2821.133081
協理,38,35,4.176140656,2308,2064,9.623184963,10.13615935,9.06457231,74.20608347,1.16545E-05,3.861186033,2819.831172
由於市場,24,23,4.287082149,769,752,10.2744185,3.377255865,3.302596113,117.479615,2.10207E-05,6.964218213,2819.51076
漲以上,18,17,4.358120325,372,348,10.63538389,1.633731056,1.528329052,156.6237333,3.35743E-05,11.12325907,2819.2272
面外,35,30,4.288641688,1626,1532,9.832825826,7.140985744,6.72816123,80.49427789,1.34586E-05,4.458870555,2817.299726
一度翻,23,23,4.253791037,787,729,10.35354444,3.456307368,3.201585859,122.4322007,2.16839E-05,7.183939775,2815.940616
線已,31,26,4.354625307,1173,1116,10.06158827,5.151522926,4.901193168,90.82679146,1.6012E-05,5.304830704,2815.630535
加上國,26,24,4.305056469,894,860,10.21707978,3.926224634,3.776905129,108.2827215,1.91801E-05,6.354409015,2815.350758
推升台,21,21,4.274378312,618,579,10.45382816,2.714101593,2.542823337,133.9720953,2.49274E-05,8.258536759,2813.414001
王台積,24,22,4.333032497,754,697,10.37969436,3.311379613,3.061049855,117.1767366,2.16934E-05,7.187076671,2812.241679
至千億,15,14,4.388599313,226,208,10.7403987,0.992535534,0.913484031,187.4766218,4.62596E-05,15.32593841,2812.149326
也連,22,21,4.311565547,613,601,10.38275817,2.692142842,2.63944184,127.7202213,2.4015E-05,7.956227593,2809.844869
群股價,19,19,4.293421062,506,447,10.63060767,2.222225576,1.963112317,147.8547811,2.92135E-05,9.678508883,2809.240841
創波段新高元,13,11,4.484668055,185,116,11.29058548,0.812473778,0.509443017,216.0237397,6.51736E-05,21.59220879,2808.308617
上漲家下跌家,15,15,4.323396605,241,237,10.6380569,1.058411786,1.040844786,187.2114046,4.34991E-05,14.41137066,2808.171069
回月,23,19,4.449753598,590,521,10.57115994,2.591132589,2.288101828,122.0608004,2.50641E-05,8.30382624,2807.398409
營收年增,55,40,4.277166312,4187,3103,9.375269448,18.38825788,13.62760072,51.0363826,8.85962E-06,2.935219547,2807.001043
點不過,33,31,4.209699323,1620,1561,9.794794104,7.114635243,6.855521984,85.03449044,1.36488E-05,4.521902208,2806.138185
新款,47,39,4.199999101,4096,2758,9.592007223,17.98860862,12.11244691,59.68575269,9.71868E-06,3.219828353,2805.230376
等傳,25,24,4.274691957,861,838,10.2191298,3.781296879,3.680286626,112.1898356,1.96836E-05,6.521231208,2804.745891
人則是,16,13,4.516064724,212,192,10.76709685,0.931051032,0.843216029,175.2663511,4.65349E-05,15.41716423,2804.261617
勢呈,19,18,4.346928694,416,406,10.53771164,1.826968062,1.783050561,147.4941064,3.04708E-05,10.09505866,2802.388021
日持續,24,22,4.333032497,716,699,10.31477655,3.144493108,3.069833355,116.7331147,2.16313E-05,7.16651279,2801.594753
跌超過,31,26,4.354625307,1360,1120,10.21400501,5.972780204,4.918760168,90.35176704,1.59548E-05,5.28588488,2800.904778
為宏,19,17,4.403495525,416,366,10.70073352,1.826968062,1.607380555,147.4030108,3.19231E-05,10.57621355,2800.657206
高今,42,37,4.183194043,2608,2396,9.454159921,11.45368439,10.52263336,66.62314653,1.06133E-05,3.516230086,2798.172154
立光台積電,22,21,4.311565547,677,603,10.49546075,2.973214852,2.648225341,127.1748397,2.39353E-05,7.929838779,2797.846473
大立光台積電,22,21,4.311565547,676,603,10.49370181,2.968823102,2.648225341,127.1748397,2.39353E-05,7.929838779,2797.846473
年線台,13,13,4.331300055,167,160,10.68686745,0.733422275,0.702680024,215.2104421,5.58419E-05,18.50059708,2797.735747
破萬,44,39,4.154974651,3466,2667,9.507319648,15.22180602,11.71279765,63.5707569,1.00503E-05,3.329691263,2797.113304
電營收,22,18,4.468383225,517,458,10.61820591,2.270534828,2.011421569,127.0915278,2.70112E-05,8.948894791,2796.013612
走揚台股,15,13,4.458636121,192,182,10.70406757,0.843216029,0.799298527,186.2346937,4.90918E-05,16.26426117,2793.520406
口投信回補空,11,11,4.330753969,100,100,10.56067611,0.439175015,0.439175015,253.9557592,7.56014E-05,25.0469622,2793.513351
信回補空單口,11,11,4.330753969,100,100,10.56067611,0.439175015,0.439175015,253.9557592,7.56014E-05,25.0469622,2793.513351
台股下跌點,12,12,4.332352012,129,128,10.61649058,0.566535769,0.562144019,232.7242574,6.4433E-05,21.34684278,2792.691089
大中,68,53,4.07481085,7766,5139,8.848062752,34.10633167,22.56920402,41.03083755,7.08817E-06,2.348332708,2790.096953
事件,96,65,4.025915968,11482,7676,8.27358612,50.42607522,33.71107415,29.04080945,5.8199E-06,1.928149774,2787.917707
型電子,23,20,4.397142817,649,574,10.52680266,2.850245847,2.520864586,121.1965833,2.39472E-05,7.933785936,2787.521416
持續回,27,25,4.291169791,1045,955,10.20944761,4.589378907,4.194121393,103.2122211,1.79918E-05,5.960723988,2786.72997
分以,44,24,4.712355544,1868,1239,10.36728973,8.203789281,5.441378436,63.29690875,1.3313E-05,4.410647097,2785.063985
高點作收,13,12,4.404785178,159,138,10.82183087,0.698288274,0.606061521,214.2057029,5.97639E-05,19.79997012,2784.674138
日韓,35,33,4.183335881,2169,1803,9.818287412,9.525706076,7.918325521,79.44740249,1.25793E-05,4.167547787,2780.659087
衝上億,20,19,4.335392227,496,470,10.52520303,2.178308074,2.064122571,138.9568373,2.77839E-05,9.204879725,2779.136747
期個股,13,13,4.331300055,167,161,10.67814712,0.733422275,0.707071774,213.7209968,5.54951E-05,18.38568654,2778.372958
國重要經濟數,13,13,4.331300055,163,161,10.64326078,0.715855274,0.707071774,213.7209968,5.54951E-05,18.38568654,2778.372958
台股盤勢,16,15,4.37908328,263,253,10.66036064,1.155030289,1.111112788,173.6108072,4.07481E-05,13.49997963,2777.772915
量縮格局,12,11,4.410921279,114,109,10.64658476,0.500659517,0.478700766,231.2462092,6.93591E-05,22.9788644,2774.95451
季減,69,38,4.494123506,5408,3222,9.523342317,23.75058481,14.15021898,40.19810967,8.10578E-06,2.685470807,2773.669567
體及,32,27,4.337665256,1366,1227,10.05485545,5.999130705,5.388677434,86.67233635,1.51236E-05,5.010505886,2773.514763
營收月,35,27,4.405051858,1574,1302,10.09637494,6.912614736,5.718058696,79.20888011,1.42525E-05,4.721882275,2772.310804
維持強,26,24,4.305056469,946,870,10.26060657,4.154595642,3.820822631,106.5736986,1.89596E-05,6.281369831,2770.916163
指數預,17,14,4.498224311,281,235,10.86051939,1.234081792,1.032061285,162.943264,4.09447E-05,13.56508591,2770.035489
進入旺季,28,24,4.362430551,984,918,10.21161654,4.321482148,4.031626638,98.90199925,1.79682E-05,5.952932192,2769.255979
金融股漲,16,16,4.317304611,306,286,10.67976013,1.343875546,1.256040543,173.0711176,3.84495E-05,12.73844231,2769.137881
股震,27,26,4.249755547,1097,1026,10.1371936,4.817749915,4.505935654,102.5302706,1.74166E-05,5.77016673,2768.317307
科買,15,15,4.323396605,265,240,10.7490404,1.16381379,1.054020036,184.5224479,4.29553E-05,14.23122852,2767.836718
前三大,25,24,4.274691957,957,847,10.31988505,4.202904894,3.719812377,110.5663319,1.94744E-05,6.451938315,2764.158298
跌幅收,35,32,4.217334708,2126,1722,9.884986336,9.336860819,7.562593759,78.96587373,1.27719E-05,4.231352499,2763.805581
達友達,11,11,4.330753969,111,101,10.70706323,0.487484267,0.443566765,251.232264,7.48528E-05,24.79897247,2763.554904
台積電萬,11,11,4.330753969,105,101,10.62221153,0.461133766,0.443566765,251.232264,7.48528E-05,24.79897247,2763.554904
避險買超億元,11,11,4.330753969,101,101,10.56290552,0.443566765,0.443566765,251.232264,7.48528E-05,24.79897247,2763.554904
投信回補空單,11,11,4.330753969,101,101,10.56290552,0.443566765,0.443566765,251.232264,7.48528E-05,24.79897247,2763.554904
國四大指數全,11,11,4.330753969,101,101,10.56290552,0.443566765,0.443566765,251.232264,7.48528E-05,24.79897247,2763.554904
美國重,21,19,4.375315184,514,491,10.49884858,2.257359577,2.156349324,131.5689276,2.65956E-05,8.811188332,2762.94748
營收看,18,17,4.358120325,364,354,10.58082315,1.598597055,1.554679553,153.445077,3.30052E-05,10.93472926,2762.011386
頭氣勢,23,19,4.449753598,553,528,10.47061581,2.428637833,2.318844079,119.9998591,2.47319E-05,8.193737634,2759.99676
持續走弱,17,16,4.368876235,326,302,10.68094888,1.431710549,1.326308545,162.3432358,3.64125E-05,12.06355795,2759.835008
收周,13,13,4.331300055,171,162,10.7035137,0.750989276,0.711463524,212.2499939,5.51525E-05,18.27219465,2759.249921
美國重要經濟,13,13,4.331300055,164,162,10.64341681,0.720247025,0.711463524,212.2499939,5.51525E-05,18.27219465,2759.249921
表現較佳,31,20,4.638499411,796,724,10.37832773,3.49583312,3.179627109,88.98054222,1.89858E-05,6.290045756,2758.396809
前外資,31,23,4.487279136,1047,920,10.27674261,4.598162407,4.040410138,88.96771254,1.71821E-05,5.692491409,2757.999089
台股重,30,30,4.175786691,1484,1406,9.895642557,6.517357223,6.174800711,91.92849255,1.46647E-05,4.858456395,2757.854776
線點之上,16,14,4.44512582,240,224,10.71519308,1.054020036,0.983752034,172.2209513,4.29553E-05,14.23122852,2755.535222
多單口數,16,13,4.516064724,212,195,10.74469935,0.931051032,0.856391279,172.1960935,4.5819E-05,15.17997709,2755.137495
元件及,19,17,4.403495525,421,371,10.69471811,1.848926813,1.629339306,145.0018479,3.14929E-05,10.43367698,2755.03511
強勢台,15,15,4.323396605,247,241,10.64698983,1.084762287,1.058411786,183.6410785,4.27771E-05,14.17217778,2754.616178
圓被動元件,18,18,4.302136379,414,394,10.57874632,1.818184562,1.730349559,152.9757522,3.13988E-05,10.40252237,2753.56354
晶圓被動元件,18,18,4.302136379,414,394,10.57874632,1.818184562,1.730349559,152.9757522,3.13988E-05,10.40252237,2753.56354
穩日,18,17,4.358120325,388,355,10.65881951,1.703999058,1.559071303,152.9258338,3.29123E-05,10.90392721,2752.665008
第三季營收,42,29,4.460743593,2106,1647,9.959223701,9.249025816,7.233212497,65.50243593,1.21016E-05,4.009283567,2751.102309
太電,27,25,4.291169791,1974,964,10.89363752,8.669314796,4.233647145,101.860499,1.78238E-05,5.905074076,2750.233474
獲三,17,16,4.368876235,344,303,10.74683275,1.510762052,1.330700295,161.710608,3.62923E-05,12.02374423,2749.080336
資青睞,17,17,4.310150882,350,339,10.59685443,1.537112553,1.488803301,161.6044395,3.44656E-05,11.41856684,2747.275472
高元,43,33,4.330341362,2411,2052,9.676101839,10.58850961,9.011871308,63.85247841,1.10528E-05,3.661836579,2745.656572
華邦電等,12,12,4.332352012,132,130,10.62955486,0.57971102,0.57092752,228.7920853,6.34417E-05,21.01842982,2745.505024
宏華,21,20,4.323584511,636,541,10.60034187,2.793153096,2.375936831,130.7305811,2.5408E-05,8.417732213,2745.342203
隱憂,32,29,4.259919846,1590,1391,9.986293424,6.982882739,6.108924459,85.77636587,1.43287E-05,4.747153152,2744.843708
類股則有,14,14,4.328171433,200,200,10.62666049,0.87835003,0.87835003,196.0240133,4.811E-05,15.93897595,2744.336186
跳空漲停鎖,15,13,4.458636121,209,185,10.80061396,0.917875781,0.812473778,182.8191869,4.82957E-05,16.00051639,2742.287803
以造紙,15,15,4.323396605,246,242,10.63536279,1.080370537,1.062803536,182.7670295,4.26003E-05,14.11361506,2741.505442
影響昨,13,13,4.331300055,163,163,10.6260379,0.715855274,0.715855274,210.7970941,5.48142E-05,18.16009529,2740.362223
持續下彎,13,13,4.331300055,166,163,10.65223916,0.729030525,0.715855274,210.7970941,5.48142E-05,18.16009529,2740.362223
金大立光,16,15,4.37908328,270,256,10.67835395,1.185772541,1.124288038,171.2509391,4.02706E-05,13.34177674,2740.015026
億元自營商自,27,27,4.209904483,1103,1102,10.01767908,4.844100416,4.839708665,101.4686102,1.68391E-05,5.578848205,2739.652475
元自營商自行,27,27,4.209904483,1103,1102,10.01767908,4.844100416,4.839708665,101.4686102,1.68391E-05,5.578848205,2739.652475
全體上,24,22,4.333032497,1472,711,11.12146084,6.464656221,3.122534357,114.1248321,2.12662E-05,7.045558987,2738.99597
盤獲,17,16,4.368876235,381,304,10.87652887,1.673256807,1.335092046,161.0821711,3.61729E-05,11.98419244,2738.396908
上海,98,80,3.768265866,19227,10172,7.993601841,84.44018014,44.67288253,27.9365279,5.40531E-06,1.790795567,2737.779734
值縮,20,17,4.446542744,429,389,10.64410158,1.884060814,1.708390808,136.8734311,3.00356E-05,9.950884725,2737.468623
續回補,15,14,4.388599313,228,213,10.71801012,1.001319034,0.935442782,182.4618871,4.51737E-05,14.9661746,2736.928307
線大關,15,14,4.388599313,229,213,10.72407666,1.005710784,0.935442782,182.4618871,4.51737E-05,14.9661746,2736.928307
順利收復,15,14,4.388599313,231,213,10.73613065,1.014494285,0.935442782,182.4618871,4.51737E-05,14.9661746,2736.928307
五美股,22,22,4.264240677,703,666,10.37428116,3.087400356,2.9249056,124.4003315,2.27031E-05,7.52161027,2736.807294
燿科,23,23,4.253791037,1189,745,10.79136313,5.221790929,3.271853862,118.9538917,2.12182E-05,7.02965382,2735.93951
豐金中信金,16,16,4.317304611,300,289,10.63765276,1.317525045,1.269215793,170.9685654,3.80504E-05,12.60620935,2735.497046
點中央社台北,33,33,4.141316013,1758,1758,9.658294518,7.720696764,7.720696764,82.7701426,1.29013E-05,4.274225631,2731.414706
面偏,24,18,4.540468325,543,500,10.53682405,2.384720332,2.195875075,113.7452524,2.47423E-05,8.197187629,2729.886057
息之路,14,14,4.328171433,235,201,10.84482412,1.032061285,0.88274178,194.9182276,4.78706E-05,15.85967756,2728.855186
日強,25,24,4.274691957,891,855,10.22330752,3.913049384,3.754946378,109.1526096,1.92922E-05,6.391569301,2728.81524
點為點成,18,18,4.302136379,397,397,10.51363205,1.74352481,1.74352481,151.5739748,3.11615E-05,10.32391389,2728.331547
以平盤,18,16,4.417499257,345,320,10.66679129,1.515153802,1.405360048,151.5650851,3.43643E-05,11.38498282,2728.171532
續成,53,49,4.011950936,4691,4168,8.876794763,20.60169995,18.30481463,51.47249095,8.07989E-06,2.676891354,2728.04202
台股月,33,29,4.282644795,1611,1425,9.955715079,7.075109492,6.258243964,82.64098852,1.39869E-05,4.633887743,2727.152621
營收看增,14,13,4.397243884,183,175,10.69166334,0.803690277,0.768556276,194.6613673,5.10555E-05,16.91483162,2725.259142
