gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
原相,18,15,4.083577891,2249,1476,10.23213218,6.584697392,4.321482148,26.38695235,1.04769E-05,3.471031347,474.9651423
康普,15,13,4.075445472,1611,1058,10.49981537,4.716739661,3.097647773,31.65517413,1.26674E-05,4.196732797,474.827612
整體來看,19,19,3.892152472,2275,2178,9.507663181,6.660821061,6.376821218,24.98809942,8.9934E-06,2.979540958,474.7738889
而在,32,28,3.856963235,4989,4689,8.687308819,14.606961,13.72861097,14.83562651,6.15611E-06,2.039536269,474.7400484
塑集團,12,12,3.966226368,1334,805,10.78492904,3.9057298,2.356905914,39.45395656,1.53679E-05,5.091420887,473.4474788
場過,11,11,3.971282561,691,655,10.38188747,2.023132903,1.917730899,43.01313186,1.73133E-05,5.735945542,473.1444504
及華,13,12,4.032538231,948,850,10.30314066,2.775586095,2.488658418,36.35115933,1.45543E-05,4.821875076,472.5650713
面美,14,14,3.950257045,1189,1147,10.02764493,3.481193952,3.358224948,33.72239144,1.25833E-05,4.168869035,472.1134802
跳空開高,13,11,4.112421109,820,736,10.38470841,2.400823415,2.154885407,36.30636316,1.54079E-05,5.104679796,471.9827211
扭轉,18,16,4.020365482,1782,1637,9.803344245,5.217399178,4.792863331,26.20561106,1.00763E-05,3.338296733,471.7009992
散熱,15,14,4.005408664,2556,1198,10.76224347,7.483542256,3.507544453,31.38709284,1.20476E-05,3.991396313,470.8063926
線來,16,12,4.204558314,1057,973,10.18941069,3.094719939,2.848781931,29.39670153,1.27144E-05,4.212326634,470.3472245
相對有,15,13,4.075445472,1146,1065,10.11904294,3.355297115,3.118142607,31.31707489,1.25841E-05,4.169148638,469.7561234
方面三,16,16,3.929178348,1541,1538,9.771270213,4.511791321,4.503007821,29.35389731,1.07249E-05,3.553180593,469.662357
法人也,11,11,3.971282561,674,659,10.34251195,1.973359734,1.929442233,42.64186656,1.72082E-05,5.701129484,469.0605321
持續升,17,16,3.976113677,1691,1592,9.802030509,4.950966336,4.661110826,27.583641,1.03611E-05,3.432658136,468.921897
度上,23,22,3.883504932,3269,2969,9.243784479,9.571087494,8.692737464,20.37140049,7.63907E-06,2.530848319,468.5422112
的電子,17,17,3.917388324,1972,1749,9.781373721,5.773687531,5.120780675,27.55748795,1.00205E-05,3.319806311,468.4772952
達成,60,51,3.553815408,16124,11810,7.540292864,47.20838628,34.57771285,7.799576463,4.45193E-06,1.474938502,467.9745878
摩根,32,25,3.980261763,6338,4046,9.187092567,18.5566083,11.84601407,14.60637686,6.37004E-06,2.110414511,467.4040595
大減,24,22,3.913898102,3890,3028,9.359226228,11.38927206,8.865479636,19.45925458,7.49023E-06,2.481535225,467.0221098
也成為,15,13,4.075445472,1105,1069,10.07301683,3.235255944,3.12985394,31.12598386,1.2537E-05,4.153548456,466.8897579
點市,12,12,3.966226368,848,813,10.25364281,2.482802752,2.380328581,38.87617824,1.52166E-05,5.041320805,466.5141389
期金融,12,12,3.966226368,862,813,10.27220456,2.52379242,2.380328581,38.87617824,1.52166E-05,5.041320805,466.5141389
盤跳空,13,11,4.112421109,814,744,10.35788484,2.383256415,2.178308074,35.7260065,1.52422E-05,5.049790766,464.4380845
上漲逾,15,13,4.075445472,1244,1073,10.19456984,3.642224791,3.141565274,30.93640487,1.24903E-05,4.138064584,464.0460731
高元,23,17,4.147956476,2411,2052,9.676101839,7.059006408,6.007914205,20.11113108,8.54083E-06,2.829600993,462.5560149
走勢不,11,11,3.971282561,695,666,10.3608769,2.034844236,1.949937067,42.00322179,1.70273E-05,5.641207703,462.0354397
方面三大,15,15,3.940205955,1353,1352,9.870697794,3.961358635,3.958430802,30.79913644,1.14378E-05,3.789380376,461.9870466
市場加權,18,15,4.083577891,1660,1499,9.893721569,4.8602035,4.388822317,25.65542273,1.03162E-05,3.417773361,461.7976092
將至,13,12,4.032538231,933,863,10.259026,2.731668593,2.526720253,35.517596,1.4335E-05,4.749239646,461.7287481
大未,12,11,4.044795635,773,708,10.38218621,2.263215244,2.072906071,38.44506374,1.60172E-05,5.306559788,461.3407649
風向,13,13,3.959053108,1179,986,10.28606261,3.451915618,2.886843765,35.42828686,1.35924E-05,4.50318793,460.5677291
價續,16,16,3.929178348,1798,1555,9.907256407,5.264244513,4.552780989,28.7821495,1.06076E-05,3.514335532,460.5143921
價連,18,18,3.905002604,2190,1985,9.646484511,6.411955219,5.811749365,25.56088437,9.34846E-06,3.097174167,460.0959187
京鼎,12,12,3.966226368,1331,822,10.74494194,3.8969463,2.406679082,38.24016542,1.505E-05,4.986123862,458.8819851
力不,24,20,4.012421437,2826,2663,9.324556698,8.274057283,7.796820433,19.09978469,7.7426E-06,2.565148213,458.3948325
利率不變,16,11,4.287848836,1146,859,10.49799398,3.355297115,2.515008919,28.6261703,1.32016E-05,4.373741944,458.0187249
短期內,23,22,3.883504932,3302,2999,9.232986288,9.667705997,8.780572467,19.9022632,7.56266E-06,2.505531397,457.7520537
興市場貨幣,12,11,4.044795635,905,712,10.55533095,2.649689257,2.084617405,38.1288416,1.59273E-05,5.276747654,457.5460992
新興市場貨幣,12,11,4.044795635,905,712,10.55533095,2.649689257,2.084617405,38.1288416,1.59273E-05,5.276747654,457.5460992
跌大,12,11,4.044795635,749,713,10.33376931,2.192947242,2.087545238,38.05036099,1.59049E-05,5.269346886,456.6043318
前各,11,11,3.971282561,689,672,10.33577203,2.017277236,1.967504067,41.46674161,1.68753E-05,5.590839777,456.1341577
持平盤,14,14,3.950257045,1335,1172,10.11278297,3.908657634,3.431420784,32.55061786,1.23148E-05,4.079942648,455.70865
會升,22,19,4.000900415,2715,2384,9.501210139,7.949067772,6.979954905,20.69948675,8.21629E-06,2.722080623,455.3887085
鴻海股,12,11,4.044795635,994,716,10.65428328,2.910266433,2.096328738,37.81628353,1.58383E-05,5.247268617,453.7954023
季增,47,37,3.790557886,13469,7624,8.402069207,39.43498852,22.3218021,9.651975802,5.00319E-06,1.657572262,453.6428627
百和,14,13,4.019329497,1806,1043,10.65005691,5.287667181,3.053730271,32.39588069,1.28495E-05,4.257088494,453.5423297
亞洲股,26,23,3.924437704,5935,3373,9.509651856,17.37669143,9.875582171,17.44204447,7.02975E-06,2.328976622,453.4931561
開法說會,17,16,3.976113677,1783,1622,9.820901508,5.220327012,4.748945829,26.65564622,1.01694E-05,3.369168775,453.1459858
有反,15,14,4.005408664,1300,1226,10.00401962,3.806183463,3.589523789,30.19286716,1.17724E-05,3.900238812,452.8930074
期市,16,16,3.929178348,1714,1570,9.841220226,5.018306505,4.596698491,28.28884374,1.05063E-05,3.480759078,452.6214998
要觀察,13,13,3.959053108,1080,997,10.17039985,3.162060108,2.919049933,34.81459947,1.34424E-05,4.45350381,452.5897931
壽險,23,20,3.981263188,6262,2629,10.07518296,18.33409296,7.697274097,19.66372287,7.84274E-06,2.598322438,452.2656259
析台,18,18,3.905002604,2037,2003,9.559688,5.963996704,5.864450367,25.11259465,9.26445E-06,3.069341349,452.0267036
穩定,94,74,3.322589345,27510,19601,6.679406913,80.54469775,57.38846313,4.808338509,3.89208E-06,1.289457775,451.9838198
有短,13,11,4.112421109,838,758,10.35954617,2.453524417,2.219297743,34.74104923,1.49607E-05,4.956522863,451.63364
元市場,13,13,3.959053108,1043,999,10.12872804,3.053730271,2.9249056,34.70454813,1.34155E-05,4.444587887,451.1591257
超台股億元,15,13,4.075445472,1147,1093,10.07423371,3.358224948,3.200121943,30.01060949,1.22617E-05,4.062345196,450.1591423
相對穩,14,14,3.950257045,1281,1181,10.05517952,3.750554628,3.457771285,32.14168235,1.2221E-05,4.04885079,449.9835529
也都,28,27,3.806329106,4711,4341,8.797769012,13.7930233,12.70972493,16.06737852,6.41213E-06,2.12435754,449.8865986
維持在,30,28,3.813809828,5211,4673,8.7292737,15.25694002,13.68176563,14.9843113,6.17718E-06,2.046519488,449.5293389
達億元,55,42,3.736546031,12760,9263,7.931804762,37.35915461,27.12052109,8.163519121,4.6744E-06,1.54864281,448.9935516
全場,13,11,4.112421109,876,761,10.40364034,2.564782088,2.228081243,34.5348981,1.49017E-05,4.936983351,448.9536753
多外,11,11,3.971282561,701,680,10.3361996,2.052411237,1.990926735,40.76664384,1.66768E-05,5.525065191,448.4330822
可能,261,175,2.541070637,93108,54140,4.695844553,272.6047153,158.5129021,1.714840836,3.33233E-06,1.104011079,447.5734583
期低,13,13,3.959053108,1151,1005,10.22602851,3.369936282,2.942472601,34.37716204,1.33354E-05,4.418053034,446.9031065
測試,38,28,3.971870176,9020,5057,9.000302257,26.40905757,14.80605367,11.75736787,5.70812E-06,1.891118364,446.7799789
國發會,14,13,4.019329497,2104,1053,10.79809066,6.160161544,3.083008605,31.89959254,1.27275E-05,4.216660303,446.5942956
以台,24,24,3.823953345,3690,3491,9.030269432,10.80370537,10.22106652,18.57526391,7.08744E-06,2.348091558,445.8063338
晶華,12,12,3.966226368,1263,838,10.65126801,3.697853626,2.453524417,37.14460529,1.47627E-05,4.890923406,445.7352635
英特爾,21,20,3.914661991,6410,2541,10.16756562,18.76741231,7.439624754,21.20577738,8.11435E-06,2.688307631,445.3213249
等指,11,11,3.971282561,733,684,10.37845841,2.146101907,2.002638068,40.42294162,1.65792E-05,5.492754868,444.6523578
協商,36,26,4.017992146,7203,4517,9.061085436,21.08918422,13.22502362,12.34024424,5.93405E-06,1.965970024,444.2487926
高來,19,16,4.062224098,1950,1739,9.780960535,5.709275195,5.091502341,23.37135745,9.48525E-06,3.142490945,444.0557916
率不,31,25,3.958354499,5061,4075,8.985551269,14.81776501,11.93092124,14.31581151,6.32471E-06,2.095395611,443.7901567
資不,23,21,3.931219831,3093,2846,9.277082134,9.05578881,8.332613952,19.25718271,7.60699E-06,2.52021756,442.9152023
受國際,11,11,3.971282561,721,686,10.35431729,2.110967906,2.008493735,40.2526448,1.65309E-05,5.476741006,442.7790928
恐不,13,12,4.032538231,937,887,10.21651269,2.743379927,2.596988255,34.04583355,1.39472E-05,4.620737108,442.5958361
周二,30,21,4.123298228,5908,3174,9.631717781,17.29763992,9.292943318,14.74830648,6.82088E-06,2.259779198,442.4491944
四季,61,43,3.769395998,17734,9768,8.032877274,51.92219811,28.59907698,7.251513189,4.53828E-06,1.503545028,442.3423045
迎接,17,16,3.976113677,1797,1645,9.802731772,5.26131668,4.816285998,25.96927569,1.00273E-05,3.322061856,441.4776867
中止,13,12,4.032538231,1130,889,10.42177628,3.30845178,2.602843922,33.9269449,1.39158E-05,4.610341749,441.0502838
挑戰點,13,11,4.112421109,905,770,10.42076243,2.649689257,2.254431744,33.9264936,1.47275E-05,4.879278351,441.0444168
台股億,21,17,4.078566724,2117,2011,9.589315521,6.198223379,5.887873035,20.97181189,8.71495E-06,2.887290521,440.4080496
期外,16,16,3.929178348,1723,1594,9.818595348,5.044657006,4.666966493,27.52058509,1.03481E-05,3.428351162,440.3293614
今日開高,12,11,4.044795635,767,731,10.31921297,2.245648243,2.14024624,36.67579703,1.55133E-05,5.139595527,440.1095644
機率高,14,12,4.093933427,1074,934,10.27857112,3.144493108,2.734596427,31.39318933,1.32453E-05,4.388216075,439.5046506
早盤股價,21,11,4.517596763,1825,1036,10.67389083,5.343296016,3.033235437,20.92463276,1.09461E-05,3.626490666,439.417288
幅在,12,12,3.966226368,946,847,10.30686941,2.769730428,2.479874918,36.54731975,1.46058E-05,4.838953736,438.567837
台股中,17,14,4.105461752,1421,1343,9.933625249,4.160451309,3.932080301,25.77846822,1.07468E-05,3.56045628,438.2339597
現強勁,15,14,4.005408664,1339,1250,10.00049074,3.920368967,3.659791792,29.21475097,1.15464E-05,3.825354227,438.2212645
雙方,60,46,3.678310879,16842,10577,7.817968194,49.31057069,30.96769423,7.296966163,4.48357E-06,1.485418955,437.8179698
為多,18,16,4.020365482,1888,1704,9.786724262,5.527749522,4.989028171,24.30162679,9.68007E-06,3.207037413,437.4292822
張建中新竹年,11,11,3.971282561,692,692,10.29194236,2.026060736,2.026060736,39.74786367,1.63876E-05,5.429254812,437.2265003
建中新竹年月,11,11,3.971282561,692,692,10.29194236,2.026060736,2.026060736,39.74786367,1.63876E-05,5.429254812,437.2265003
中新竹年月日,11,11,3.971282561,692,692,10.29194236,2.026060736,2.026060736,39.74786367,1.63876E-05,5.429254812,437.2265003
摩擦,24,17,4.180419303,2863,2151,9.749675342,8.38238712,6.297769715,18.187031,8.14773E-06,2.699368311,436.4887441
點與,18,16,4.020365482,1876,1706,9.7782094,5.492615521,4.994883837,24.247327,9.66873E-06,3.203277698,436.4518861
為首,20,19,3.930200958,2500,2327,9.47065149,7.319583584,6.8130684,21.79947318,8.41755E-06,2.788758146,435.9894635
威爾,16,11,4.287848836,1620,886,10.83020507,4.743090162,2.594060422,27.23908032,1.27993E-05,4.240456354,435.8252851
再創波段新,12,12,3.966226368,986,851,10.34532263,2.886843765,2.491586252,36.28609362,1.45372E-05,4.816208948,435.4331235
升息機率,17,12,4.254783147,1274,1058,10.24543432,3.730059794,3.097647773,25.58453414,1.16929E-05,3.873907197,434.9370803
升台股,12,11,4.044795635,802,737,10.35682932,2.348122414,2.15781324,36.23310175,1.5387E-05,5.097753501,434.797221
亞洲,77,65,3.38833132,34304,16553,7.203413455,100.4363981,48.46442682,5.641770638,4.04823E-06,1.341189905,434.4163392
後一,37,35,3.705154104,7688,6753,8.260584499,22.50918344,19.77165918,11.72902902,5.34318E-06,1.770210567,433.9740737
會後,30,25,3.935728838,4603,4060,8.91433233,13.47681729,11.88700374,14.46543424,6.34808E-06,2.10313722,433.9630272
光環,16,14,4.056999557,1670,1305,10.15400676,4.889481834,3.820822631,27.11867625,1.10598E-05,3.664132401,433.8988199
超眾,12,12,3.966226368,1777,853,11.0036151,5.202760011,2.497441919,36.15644048,1.45031E-05,4.804916547,433.8772858
上漲其,12,12,3.966226368,886,853,10.22099673,2.594060422,2.497441919,36.15644048,1.45031E-05,4.804916547,433.8772858
湧入,19,19,3.892152472,2563,2278,9.534675617,7.50403709,6.669604561,22.79575202,8.59861E-06,2.848744603,433.1192884
昨日股,12,12,3.966226368,948,854,10.29503217,2.775586095,2.500369752,36.09185192,1.44861E-05,4.799290181,433.1022231
點區,12,11,4.044795635,816,739,10.37216303,2.389112082,2.163668907,36.0871975,1.53453E-05,5.083957145,433.04637
強漲,14,14,3.950257045,1398,1209,10.10591352,4.09311114,3.539750621,30.91088294,1.1938E-05,3.95508088,432.7523611
點市場,11,11,3.971282561,710,698,10.3073921,2.078761738,2.043627737,39.25206273,1.62467E-05,5.382585,431.7726901
今天股價,15,14,4.005408664,1405,1261,10.03534551,4.113605974,3.69199796,28.77978461,1.14457E-05,3.791984761,431.6967692
業機,25,18,4.152031277,3316,2395,9.678273367,9.708695665,7.012161073,17.21760282,7.7481E-06,2.566968986,430.4400706
兩大,38,32,3.822263502,7078,6081,8.420658978,20.72320504,17.80415511,11.31881917,5.42504E-06,1.797333252,430.1151285
幅都,14,12,4.093933427,1013,947,10.18977129,2.965895268,2.772658261,30.70837713,1.30635E-05,4.327976573,429.9172799
難免,17,13,4.177248044,1313,1210,10.03802317,3.844245298,3.542678454,25.24669737,1.10761E-05,3.669539917,429.1938553
類股中,15,15,3.940205955,1444,1412,9.859799274,4.227791478,4.134100808,28.55947901,1.09518E-05,3.628358547,428.3921851
幣走,17,15,4.038630313,1778,1514,9.94526315,5.205687845,4.432739818,25.19141486,1.02139E-05,3.38391167,428.2540527
股走強,11,11,3.971282561,830,702,10.47917689,2.43010175,2.05533907,38.92640407,1.61541E-05,5.351915,428.1904448
特爾,21,20,3.914661991,6519,2587,10.14554432,19.08654615,7.574305092,20.38443026,7.97006E-06,2.640506258,428.0730355
新竹年月日電,11,11,3.971282561,703,703,10.28395043,2.058266904,2.058266904,38.84558928,1.61312E-05,5.344302034,427.3014821
大利,32,30,3.781900866,9160,5323,8.901982366,26.81895425,15.58485737,13.33322033,5.81023E-06,1.924945432,426.6630507
連續日,12,11,4.044795635,844,747,10.39265454,2.471091418,2.187091575,35.51170687,1.5181E-05,5.029510482,426.1404825
元整數,12,11,4.044795635,804,747,10.33684085,2.35397808,2.187091575,35.51170687,1.5181E-05,5.029510482,426.1404825
連續三,16,15,3.990957018,1641,1469,9.919008572,4.804574664,4.300987314,26.6145571,1.05268E-05,3.487571319,425.8329136
及外資,11,11,3.971282561,735,705,10.33085993,2.151957574,2.064122571,38.6846724,1.60854E-05,5.329140893,425.5313964
息元,27,19,4.152813398,3420,2687,9.480456808,10.01319034,7.867088436,15.75445871,7.28978E-06,2.415124751,425.3703851
風暴,24,18,4.12133393,3265,2366,9.687744067,9.55937616,6.927253904,17.69903454,7.84307E-06,2.598432258,424.776829
凌晨,19,17,4.002226934,2418,1950,9.775943717,7.079501242,5.709275195,22.32866034,8.98758E-06,2.977610891,424.2445464
期股價,20,18,3.984231664,2338,2179,9.532679515,6.845274567,6.379749051,21.1654457,8.51615E-06,2.821427591,423.3089139
漲漲幅,12,11,4.044795635,885,751,10.43802867,2.591132589,2.198802909,35.22874649,1.51001E-05,5.002722144,422.7449579
收在點成交值,14,14,3.950257045,1243,1226,9.956668334,3.639296958,3.589523789,30.19286716,1.17724E-05,3.900238812,422.7001402
葉倫,22,13,4.386955679,2687,1405,10.50865477,7.867088436,4.113605974,19.19678241,9.53883E-06,3.160244341,422.3292129
之際,30,27,3.852934143,4922,4547,8.739115691,14.41079616,13.31285862,14.07194686,6.12163E-06,2.028114379,422.1584059
於多,16,16,3.929178348,1734,1631,9.782756292,5.076863174,4.77529633,26.38453486,1.01133E-05,3.350577408,422.1525577
也成,18,16,4.020365482,1817,1737,9.713141803,5.319873349,5.085646674,23.42339454,9.49617E-06,3.146109242,421.6211017
北股市盤中焦,11,11,3.971282561,715,710,10.28701571,2.093400905,2.078761738,38.28649079,1.59721E-05,5.291611732,421.1513987
股市盤中焦點,11,11,3.971282561,715,710,10.28701571,2.093400905,2.078761738,38.28649079,1.59721E-05,5.291611732,421.1513987
市盤中焦點股,11,11,3.971282561,715,710,10.28701571,2.093400905,2.078761738,38.28649079,1.59721E-05,5.291611732,421.1513987
預期但,13,13,3.959053108,1086,1043,10.09740835,3.179627109,3.053730271,32.39588069,1.28495E-05,4.257088494,421.146449
多數,50,41,3.708352068,10888,8941,7.902162018,31.87825042,26.17775873,8.392576255,4.72744E-06,1.566215062,419.6288127
利收,12,11,4.044795635,900,755,10.44820964,2.63505009,2.210514242,34.94890845,1.50201E-05,4.976217655,419.3869014
召開法說,17,16,3.976113677,1861,1692,9.785511523,5.44869802,4.953894169,24.63041192,9.74873E-06,3.22978236,418.7170027
全球半導體,11,11,3.971282561,1004,713,10.6731674,2.939544767,2.087545238,38.05036099,1.59049E-05,5.269346886,418.5539709
好消,16,14,4.056999557,1430,1332,9.955026404,4.18680181,3.899874133,26.15790639,1.08356E-05,3.589859447,418.5265023
即將到來,11,11,3.971282561,741,714,10.31897534,2.169524574,2.090473071,37.97210841,1.58826E-05,5.261966849,417.6931925
球半導體,11,11,3.971282561,1005,714,10.67188449,2.942472601,2.090473071,37.97210841,1.58826E-05,5.261966849,417.6931925
期美國,16,15,3.990957018,1580,1485,9.860541613,4.625976825,4.347832649,26.09775455,1.04134E-05,3.449994793,417.5640728
台北股市今天,16,16,3.929178348,1647,1641,9.719971203,4.822141665,4.804574664,26.08712679,1.00517E-05,3.330159508,417.3940287
股價逆勢,11,11,3.971282561,785,715,10.38340829,2.298349245,2.093400905,37.8940829,1.58604E-05,5.254607454,416.8349119
壓力下,11,11,3.971282561,742,716,10.31583531,2.172452408,2.096328738,37.81628353,1.58383E-05,5.247268617,415.9791188
轉趨,22,19,4.000900415,2763,2485,9.437485692,8.089603777,7.275666082,18.89311635,7.88235E-06,2.611444751,415.6485597
的表,38,28,3.971870176,5981,5169,8.630764883,17.51137177,15.13397102,10.93795552,5.58444E-06,1.850142304,415.6423096
台北股市盤中,11,11,3.971282561,722,717,10.28186804,2.113895739,2.099256572,37.73870933,1.58162E-05,5.239950251,415.1258026
點成交值億元,17,16,3.976113677,1710,1700,9.692614794,5.006595171,4.977316837,24.41065098,9.70285E-06,3.214583384,414.9810666
加權指數點,16,16,3.929178348,1648,1647,9.713894897,4.825069498,4.822141665,25.91058613,1.00151E-05,3.318027779,414.5693781
中大,26,24,3.879800771,4030,3707,8.98588402,11.79916874,10.85347854,15.92402159,6.67447E-06,2.211272627,414.0245613
股更,11,11,3.971282561,742,719,10.30880717,2.172452408,2.105112239,37.58423272,1.57722E-05,5.22537459,413.42656
面影響,16,15,3.990957018,1626,1494,9.878761435,4.760657163,4.37418315,25.81235853,1.03507E-05,3.429211692,412.9977365
近個月,23,20,3.981263188,3137,2737,9.366017485,9.184613481,8.013480107,17.92937116,7.53327E-06,2.495794553,412.3755367
落幕,20,12,4.389422933,1406,1197,10.12992444,4.116533807,3.50461662,20.59327641,1.03351E-05,3.424054983,411.8655283
淨多單口,14,12,4.093933427,1051,973,10.18315062,3.077152939,2.848781931,29.39670153,1.27144E-05,4.212326634,411.5538215
展望後,16,15,3.990957018,1666,1498,9.898618591,4.8777705,4.385894483,25.68671826,1.0323E-05,3.420054919,410.9874922
點今,16,16,3.929178348,1729,1655,9.752977388,5.062224006,4.845564332,25.67738792,9.96667E-06,3.301988974,410.8382068
適逢,19,16,4.062224098,2172,1810,9.812348282,6.359254217,5.299378515,21.60692992,9.11317E-06,3.019221963,410.5316685
民主黨,19,13,4.267714419,2859,1320,10.6933607,8.370675786,3.864740132,21.59342414,1.01531E-05,3.363744923,410.2750586
逐季,21,18,4.020920919,2963,2263,9.683717403,8.675170463,6.62568706,19.5262761,8.20004E-06,2.716699391,410.051798
空大,14,14,3.950257045,1353,1249,10.01287332,3.961358635,3.656863958,29.2547014,1.15556E-05,3.82841696,409.5658197
領先指,11,11,3.971282561,1030,724,10.67610048,3.015668436,2.119751406,37.20191664,1.56633E-05,5.189287748,409.221083
以最,15,14,4.005408664,1375,1302,9.955160497,4.025770971,3.81203913,27.22809057,1.10852E-05,3.672575103,408.4213585
敲進,13,12,4.032538231,1047,934,10.25037558,3.065441605,2.734596427,31.39318933,1.32453E-05,4.388216075,408.1114613
金和,18,15,4.083577891,1761,1603,9.830172018,5.155914676,4.693316994,22.6338248,9.64686E-06,3.196033854,407.4088465
集中在,22,20,3.948719683,4698,2700,9.758979711,13.75496147,7.90515027,18.50507391,7.6365E-06,2.529996182,407.1116259
安基金,21,11,4.517596763,3215,1082,11.20484338,9.412984489,3.167915775,19.36337569,1.04808E-05,3.472314538,406.6308895
今日盤中,13,12,4.032538231,1025,937,10.22127273,3.001029269,2.743379927,31.23337542,1.32029E-05,4.374166291,406.0338804
的影響,47,41,3.671430064,10608,8884,7.89837015,31.05845706,26.01087222,8.637693869,4.75777E-06,1.576263943,405.9716118
指數也,17,16,3.976113677,1831,1720,9.738950938,5.360863017,5.035873506,23.87114562,9.59003E-06,3.177204507,405.8094756
勁揚,32,24,4.024674983,5223,4023,9.03800303,15.29207402,11.7786739,12.68061352,6.1502E-06,2.037580818,405.7796327
最高來到,17,14,4.105461752,1597,1402,9.976449034,4.675749993,4.104822474,23.85353786,1.02946E-05,3.410622527,405.5101436
數及,15,14,4.005408664,1503,1308,10.03981222,4.40053365,3.829606131,27.00980412,1.10344E-05,3.655728428,405.1470618
目前指數,17,16,3.976113677,2830,1722,10.16873595,8.285768617,5.041729172,23.81795916,9.57889E-06,3.173514374,404.9053057
後由,13,13,3.959053108,1111,1069,10.0788757,3.252822945,3.12985394,31.12598386,1.2537E-05,4.153548456,404.6377902
要留意,12,11,4.044795635,841,774,10.32803947,2.462307918,2.266143077,33.66082994,1.46514E-05,4.854062442,403.9299592
全球,261,162,2.655606793,126318,50185,5.001074771,369.8380636,146.9333209,1.544951268,3.32789E-06,1.102540928,403.232281
台半,16,15,3.990957018,1939,1514,10.03335866,5.677069027,4.432739818,25.19141486,1.02139E-05,3.38391167,403.0626378
維持高檔,18,17,3.96098655,2181,1948,9.677963324,6.385604718,5.703419528,22.37477529,8.9968E-06,2.980667986,402.7459553
此波,14,13,4.019329497,1259,1122,10.12801686,3.686142293,3.285029112,28.73053971,1.19448E-05,3.957346969,402.2275559
樂觀看待,17,15,4.038630313,1724,1566,9.851786141,5.047584839,4.584987157,23.65818896,9.87479E-06,3.271546787,402.1892123
昨晚,18,16,4.020365482,2129,1781,9.823060626,6.23335738,5.214471345,22.30861398,9.26156E-06,3.068383915,401.5550517
焦點股,30,29,3.776058582,5126,5084,8.543631763,15.00807418,14.88510518,13.384538,5.88059E-06,1.948256304,401.5361401
日經指數,20,20,3.878942305,3455,2605,9.550790142,10.11566451,7.627006094,20.07222445,7.91499E-06,2.622260918,401.444489
線也,14,14,3.950257045,1317,1264,9.963128779,3.855956632,3.70078146,28.66256862,1.14185E-05,3.782984797,401.2759607
股和,16,15,3.990957018,1712,1518,9.901968848,5.012450838,4.444451152,25.06937475,1.0187E-05,3.374994906,401.109996
晶科,16,13,4.127938461,1917,1215,10.43096465,5.612656692,3.557317622,25.0650237,1.10305E-05,3.654438929,401.0403792
受此,14,14,3.950257045,1305,1266,9.950688783,3.820822631,3.706637127,28.58475638,1.14005E-05,3.777008518,400.1865893
經指數,20,20,3.878942305,3459,2609,9.548823097,10.12737585,7.638717428,20.00352916,7.90286E-06,2.618240587,400.0705832
市場風險,11,11,3.971282561,812,736,10.37341093,2.377400748,2.154885407,36.30636316,1.54079E-05,5.104679796,399.3699948
貿易戰的,21,18,4.020920919,2635,2293,9.548096206,7.714841097,6.713522063,18.97433017,8.09276E-06,2.681156006,398.4609336
以平,14,12,4.093933427,1050,993,10.14657093,3.074225105,2.907338599,28.43717321,1.24583E-05,4.127486218,398.120425
健鼎,12,12,3.966226368,1538,902,10.73962184,4.503007821,2.640905757,33.16765273,1.37152E-05,4.543895581,398.0118328
精測,19,13,4.267714419,2934,1342,10.68827703,8.590263294,3.929152468,20.9409728,9.98663E-06,3.308601564,397.8784832
息之,15,15,3.940205955,2704,1473,10.42417999,7.916861604,4.312698647,26.48420851,1.04982E-05,3.478100657,397.2631276
議在,13,12,4.032538231,971,950,10.13751192,2.842926264,2.781441762,30.5531531,1.30222E-05,4.314309278,397.1909903
者張建中新竹,11,11,3.971282561,739,739,10.25802382,2.163668907,2.163668907,36.0871975,1.53453E-05,5.083957145,396.9591725
股價跳空,12,11,4.044795635,870,783,10.34700394,2.547215087,2.292493578,33.0734484,1.4483E-05,4.798268621,396.8813809
美國對中,12,12,3.966226368,1000,905,10.25430716,2.927833433,2.649689257,32.99568459,1.36698E-05,4.528832944,395.948215
信邦,11,11,3.971282561,1752,741,11.24709317,5.129564175,2.169524574,35.94211247,1.53039E-05,5.070235263,395.3632371
記者張建中新,11,11,3.971282561,741,741,10.25659389,2.169524574,2.169524574,35.94211247,1.53039E-05,5.070235263,395.3632371
轉單,14,14,3.950257045,1886,1275,10.32421543,5.521893855,3.732987628,28.23784956,1.132E-05,3.750347281,395.3298939
市場風,12,12,3.966226368,998,906,10.25016018,2.921977767,2.652617091,32.93862788,1.36547E-05,4.523834232,395.2635345
彈升,18,15,4.083577891,1953,1629,9.90424637,5.718058696,4.769440663,21.94478383,9.49289E-06,3.145022878,395.006109
示市,17,17,3.917388324,1968,1912,9.613194921,5.761976197,5.598017525,23.22343647,9.1662E-06,3.03678935,394.7984201
在上,36,33,3.753311072,7181,6386,8.328339931,21.02477189,18.69714431,10.94133295,5.32738E-06,1.764975413,393.8879861
破前,20,13,4.309434284,1598,1387,9.996731515,4.678677827,4.060904972,19.67724447,9.66263E-06,3.201256885,393.5448894
跌至,34,31,3.78559899,7813,5803,8.594590695,22.87516262,16.99021741,11.55217755,5.50728E-06,1.824579359,392.7740365
